Column1.1,Column1.2,Column1.3,Column1.4,Column1.5
1539762344798,34.85,35.21,-0.36,-0.01
1539762344992,34.91,35.19,-0.28,-0.02
1539762345198,34.93,35.21,-0.28,-0.04
1539762345395,34.93,35.19,-0.26,-0.05
1539762345596,34.97,35.19,-0.22,-0.06
1539762345800,35.01,35.19,-0.18,-0.07
1539762345996,35.09,35.13,-0.04,-0.08
1539762346197,34.99,34.99,0,-0.09
1539762346398,34.93,35.01,-0.08,-0.1
1539762346594,34.91,35.01,-0.1,-0.1
1539762346795,34.89,34.97,-0.08,-0.11
1539762346992,34.83,35.05,-0.22,-0.11
1539762347197,34.91,35.01,-0.1,-0.12
1539762347397,35.05,34.99,0.06,-0.12
1539762347594,35.05,34.99,0.06,-0.12
1539762347795,35.05,34.97,0.08,-0.12
1539762347991,35.13,34.99,0.14,-0.13
1539762348196,35.07,34.91,0.16,-0.12
1539762348392,35.09,34.93,0.16,-0.12
1539762348593,35.09,34.91,0.18,-0.12
1539762348798,35.05,34.93,0.12,-0.12
1539762348995,35.05,34.89,0.16,-0.11
1539762349195,34.97,34.91,0.06,-0.11
1539762349392,35.07,34.89,0.18,-0.1
1539762349597,34.97,34.85,0.12,-0.09
1539762349793,34.99,34.91,0.08,-0.09
1539762349994,35.05,34.85,0.2,-0.08
1539762350190,35.05,34.89,0.16,-0.08
1539762350395,35.01,34.89,0.12,-0.07
1539762350596,34.85,34.83,0.02,-0.06
1539762350793,34.89,34.91,-0.02,-0.06
